[ 2014-12-22T09:26:30+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2014-12-22T09:26:30+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.036300s ]
[ 2014-12-22T09:26:30+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.056081s ]
[ 2014-12-22T09:26:31+08:00 ] /gisproject/ | SQL: SHOW COLUMNS FROM `tb_point` [ RunTime:0.147995s ]
[ 2014-12-22T09:26:31+08:00 ] /gisproject/ | SQL: SELECT timestamp,AsText(point),type,name,introduce,attention,score,uri FROM tb_point order by AsText(point),timestamp ASC  [ RunTime:0.073745s ]
[ 2014-12-22T09:26:31+08:00 ] /gisproject/ | NOTIC: [8] Undefined offset:  16 IndexAction.class.php 第 30 行.
[ 2014-12-22T09:26:31+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2014-12-22T09:26:31+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.041606s ]
[ 2014-12-22T09:26:31+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.041855s ]
[ 2014-12-22T09:26:31+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2014-12-22T09:26:31+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 23 行.
[ 2014-12-22T09:26:31+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.155269s ]
[ 2014-12-22T09:26:31+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.155488s ]
[ 2014-12-22T09:26:31+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2014-12-22T09:26:31+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.017505s ]
[ 2014-12-22T09:26:31+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.005786s ]
[ 2014-12-22T09:26:31+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.006046s ]
[ 2014-12-22T09:26:31+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.010397s ]
[ 2014-12-22T09:26:31+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.040520s ]
[ 2014-12-22T09:26:31+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2014-12-22T09:26:31+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.007932s ]
[ 2014-12-22T09:26:31+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.008190s ]
[ 2014-12-22T09:33:42+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2014-12-22T09:33:42+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.005480s ]
[ 2014-12-22T09:33:42+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.005906s ]
[ 2014-12-22T09:33:42+08:00 ] /gisproject/ | SQL: SHOW COLUMNS FROM `tb_point` [ RunTime:0.010905s ]
[ 2014-12-22T09:33:42+08:00 ] /gisproject/ | SQL: SELECT timestamp,AsText(point),type,name,introduce,attention,score,uri FROM tb_point order by AsText(point),timestamp ASC  [ RunTime:0.005427s ]
[ 2014-12-22T09:33:42+08:00 ] /gisproject/ | NOTIC: [8] Undefined offset:  16 IndexAction.class.php 第 30 行.
[ 2014-12-22T09:33:42+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2014-12-22T09:33:42+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.005666s ]
[ 2014-12-22T09:33:42+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.005846s ]
[ 2014-12-22T09:33:42+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2014-12-22T09:33:42+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 23 行.
[ 2014-12-22T09:33:42+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.067211s ]
[ 2014-12-22T09:33:42+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.067392s ]
[ 2014-12-22T09:33:42+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2014-12-22T09:33:42+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.004086s ]
[ 2014-12-22T09:33:42+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.004434s ]
[ 2014-12-22T09:33:42+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003609s ]
[ 2014-12-22T09:33:42+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.004086s ]
[ 2014-12-22T09:33:42+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.016778s ]
[ 2014-12-22T09:33:42+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2014-12-22T09:33:42+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.004797s ]
[ 2014-12-22T09:33:42+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.005009s ]
[ 2014-12-22T09:34:47+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2014-12-22T09:34:47+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003368s ]
[ 2014-12-22T09:34:47+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003746s ]
[ 2014-12-22T09:34:47+08:00 ] /gisproject/ | SQL: SHOW COLUMNS FROM `tb_point` [ RunTime:0.012907s ]
[ 2014-12-22T09:34:47+08:00 ] /gisproject/ | SQL: SELECT timestamp,AsText(point),type,name,introduce,attention,score,uri FROM tb_point order by AsText(point),timestamp ASC  [ RunTime:0.007365s ]
[ 2014-12-22T09:34:47+08:00 ] /gisproject/ | NOTIC: [8] Undefined offset:  16 IndexAction.class.php 第 30 行.
[ 2014-12-22T09:34:47+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2014-12-22T09:34:47+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.002429s ]
[ 2014-12-22T09:34:47+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.002683s ]
[ 2014-12-22T09:34:47+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2014-12-22T09:34:47+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 23 行.
[ 2014-12-22T09:34:47+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.045323s ]
[ 2014-12-22T09:34:47+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.045546s ]
[ 2014-12-22T09:34:47+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2014-12-22T09:34:47+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.002152s ]
[ 2014-12-22T09:34:47+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.001870s ]
[ 2014-12-22T09:34:47+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001003s ]
[ 2014-12-22T09:34:47+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001606s ]
[ 2014-12-22T09:34:47+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007328s ]
[ 2014-12-22T09:34:47+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2014-12-22T09:34:47+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.002115s ]
[ 2014-12-22T09:34:47+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.002305s ]
[ 2014-12-22T09:37:08+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2014-12-22T09:37:08+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.008126s ]
[ 2014-12-22T09:37:08+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.008617s ]
[ 2014-12-22T09:37:08+08:00 ] /gisproject/ | SQL: SHOW COLUMNS FROM `tb_point` [ RunTime:0.012927s ]
[ 2014-12-22T09:37:08+08:00 ] /gisproject/ | SQL: SELECT timestamp,AsText(point),type,name,introduce,attention,score,uri FROM tb_point order by AsText(point),timestamp ASC  [ RunTime:0.006972s ]
[ 2014-12-22T09:37:08+08:00 ] /gisproject/ | NOTIC: [8] Undefined offset:  16 IndexAction.class.php 第 30 行.
[ 2014-12-22T09:37:08+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2014-12-22T09:37:08+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.007302s ]
[ 2014-12-22T09:37:08+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.007620s ]
[ 2014-12-22T09:37:08+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2014-12-22T09:37:08+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 23 行.
[ 2014-12-22T09:37:08+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.087805s ]
[ 2014-12-22T09:37:08+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.088048s ]
[ 2014-12-22T09:37:08+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2014-12-22T09:37:08+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.004601s ]
[ 2014-12-22T09:37:08+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.005809s ]
[ 2014-12-22T09:37:08+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.004224s ]
[ 2014-12-22T09:37:08+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.004747s ]
[ 2014-12-22T09:37:08+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.020051s ]
[ 2014-12-22T09:37:08+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2014-12-22T09:37:08+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.005888s ]
[ 2014-12-22T09:37:08+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.006167s ]
[ 2014-12-22T10:03:12+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2014-12-22T10:03:12+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.062112s ]
[ 2014-12-22T10:03:12+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.083067s ]
[ 2014-12-22T10:03:14+08:00 ] /gisproject/ | SQL: SHOW COLUMNS FROM `tb_point` [ RunTime:0.279124s ]
[ 2014-12-22T10:03:14+08:00 ] /gisproject/ | SQL: SELECT timestamp,AsText(point),type,name,introduce,attention,score,uri FROM tb_point order by AsText(point),timestamp ASC  [ RunTime:0.071708s ]
[ 2014-12-22T10:03:14+08:00 ] /gisproject/ | NOTIC: [8] Undefined offset:  16 IndexAction.class.php 第 30 行.
[ 2014-12-22T10:03:14+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2014-12-22T10:03:14+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.020068s ]
[ 2014-12-22T10:03:14+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.020339s ]
[ 2014-12-22T10:03:14+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
