[ 2015-05-10T09:53:52+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-05-10T09:53:52+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.021880s ]
[ 2015-05-10T09:53:52+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.022826s ]
[ 2015-05-10T09:53:52+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-05-10T09:53:52+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.048023s ]
[ 2015-05-10T09:53:52+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.048241s ]
[ 2015-05-10T09:53:52+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-05-10T09:53:52+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 37 行.
[ 2015-05-10T09:53:52+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.095820s ]
[ 2015-05-10T09:53:52+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.095973s ]
[ 2015-05-10T09:53:52+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-05-10T09:53:52+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.009556s ]
[ 2015-05-10T09:53:52+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.003574s ]
[ 2015-05-10T09:53:52+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002896s ]
[ 2015-05-10T09:53:52+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.003894s ]
[ 2015-05-10T09:53:52+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.020298s ]
[ 2015-05-10T09:53:52+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-05-10T09:53:52+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.003646s ]
[ 2015-05-10T09:53:52+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.003779s ]
[ 2015-05-10T09:59:37+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-05-10T09:59:37+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001805s ]
[ 2015-05-10T09:59:37+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001952s ]
[ 2015-05-10T09:59:37+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-05-10T09:59:37+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.003374s ]
[ 2015-05-10T09:59:37+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.003534s ]
[ 2015-05-10T09:59:37+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-05-10T09:59:37+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 37 行.
[ 2015-05-10T09:59:37+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.027298s ]
[ 2015-05-10T09:59:37+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.027419s ]
[ 2015-05-10T09:59:37+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-05-10T09:59:37+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.001639s ]
[ 2015-05-10T09:59:37+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.001743s ]
[ 2015-05-10T09:59:37+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001360s ]
[ 2015-05-10T09:59:37+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001625s ]
[ 2015-05-10T09:59:37+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006580s ]
[ 2015-05-10T09:59:37+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-05-10T09:59:37+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001673s ]
[ 2015-05-10T09:59:37+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.001753s ]
[ 2015-05-10T10:00:29+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-05-10T10:00:29+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002255s ]
[ 2015-05-10T10:00:29+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002413s ]
[ 2015-05-10T10:00:29+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-05-10T10:00:29+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.002431s ]
[ 2015-05-10T10:00:29+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.002532s ]
[ 2015-05-10T10:00:29+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-05-10T10:00:29+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 37 行.
[ 2015-05-10T10:00:29+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.026637s ]
[ 2015-05-10T10:00:29+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.026727s ]
[ 2015-05-10T10:00:29+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-05-10T10:00:29+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.001590s ]
[ 2015-05-10T10:00:29+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.001729s ]
[ 2015-05-10T10:00:29+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001355s ]
[ 2015-05-10T10:00:29+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001667s ]
[ 2015-05-10T10:00:29+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006553s ]
[ 2015-05-10T10:00:29+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-05-10T10:00:29+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001812s ]
[ 2015-05-10T10:00:29+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.001903s ]
[ 2015-05-10T10:01:33+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-05-10T10:01:33+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002381s ]
[ 2015-05-10T10:01:33+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002564s ]
[ 2015-05-10T10:01:33+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-05-10T10:01:33+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.002643s ]
[ 2015-05-10T10:01:33+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.002772s ]
[ 2015-05-10T10:01:33+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-05-10T10:01:33+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 37 行.
[ 2015-05-10T10:01:33+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.021706s ]
[ 2015-05-10T10:01:33+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.021807s ]
[ 2015-05-10T10:01:33+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-05-10T10:01:33+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.001626s ]
[ 2015-05-10T10:01:33+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.001663s ]
[ 2015-05-10T10:01:33+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001762s ]
[ 2015-05-10T10:01:33+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001865s ]
[ 2015-05-10T10:01:33+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007220s ]
[ 2015-05-10T10:01:33+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-05-10T10:01:33+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.002035s ]
[ 2015-05-10T10:01:33+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.002154s ]
[ 2015-05-10T10:01:52+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-05-10T10:01:52+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000896s ]
[ 2015-05-10T10:01:52+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001039s ]
[ 2015-05-10T10:01:52+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-05-10T10:01:52+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000581s ]
[ 2015-05-10T10:01:52+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000663s ]
[ 2015-05-10T10:01:52+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-05-10T10:01:52+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 37 行.
[ 2015-05-10T10:01:52+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.014169s ]
[ 2015-05-10T10:01:52+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.014258s ]
[ 2015-05-10T10:01:52+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-05-10T10:01:52+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.000636s ]
[ 2015-05-10T10:01:52+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.000592s ]
[ 2015-05-10T10:01:52+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000380s ]
[ 2015-05-10T10:01:52+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000663s ]
[ 2015-05-10T10:01:52+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002470s ]
[ 2015-05-10T10:01:52+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-05-10T10:01:52+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000668s ]
[ 2015-05-10T10:01:52+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000740s ]
[ 2015-05-10T10:03:17+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-05-10T10:03:17+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000884s ]
[ 2015-05-10T10:03:17+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001027s ]
[ 2015-05-10T10:03:17+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-05-10T10:03:17+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000637s ]
[ 2015-05-10T10:03:17+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000736s ]
