[ 2015-05-26T09:06:52+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-05-26T09:06:52+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.028453s ]
[ 2015-05-26T09:06:52+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.029412s ]
[ 2015-05-26T09:06:52+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-05-26T09:06:52+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.025990s ]
[ 2015-05-26T09:06:52+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.026155s ]
[ 2015-05-26T09:06:52+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-05-26T09:06:52+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 36 行.
[ 2015-05-26T09:06:52+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 37 行.
[ 2015-05-26T09:06:52+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.095438s ]
[ 2015-05-26T09:06:52+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.095529s ]
[ 2015-05-26T09:06:52+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-05-26T09:06:52+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.002467s ]
[ 2015-05-26T09:06:52+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.002425s ]
[ 2015-05-26T09:06:52+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001551s ]
[ 2015-05-26T09:06:52+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001894s ]
[ 2015-05-26T09:06:52+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.008522s ]
[ 2015-05-26T09:06:52+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-05-26T09:06:52+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.002598s ]
[ 2015-05-26T09:06:52+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.002665s ]
