[ 2014-12-28T09:01:48+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2014-12-28T09:01:48+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.147816s ]
[ 2014-12-28T09:01:48+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.179746s ]
[ 2014-12-28T09:01:49+08:00 ] /gisproject/ | SQL: SHOW COLUMNS FROM `tb_point` [ RunTime:0.074818s ]
[ 2014-12-28T09:01:49+08:00 ] /gisproject/ | SQL: SELECT timestamp,AsText(point),type,name,introduce,attention,score,uri FROM tb_point ORDER BY AsText(point),timestamp ASC  [ RunTime:0.146477s ]
[ 2014-12-28T09:01:50+08:00 ] /gisproject/ | NOTIC: [8] Undefined offset:  16 IndexAction.class.php 第 30 行.
[ 2014-12-28T09:01:50+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2014-12-28T09:01:50+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.086919s ]
[ 2014-12-28T09:01:50+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.088649s ]
[ 2014-12-28T09:01:50+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2014-12-28T09:01:50+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.187737s ]
[ 2014-12-28T09:01:50+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.188026s ]
[ 2014-12-28T09:01:50+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2014-12-28T09:01:50+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.007290s ]
[ 2014-12-28T09:01:50+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.116024s ]
[ 2014-12-28T09:01:50+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.033473s ]
[ 2014-12-28T09:01:50+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.011093s ]
[ 2014-12-28T09:01:50+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.168677s ]
[ 2014-12-28T09:01:50+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2014-12-28T09:01:50+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.031734s ]
[ 2014-12-28T09:01:50+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.032000s ]
[ 2014-12-28T09:03:43+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2014-12-28T09:03:43+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.006103s ]
[ 2014-12-28T09:03:43+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.006460s ]
[ 2014-12-28T09:03:43+08:00 ] /gisproject/ | SQL: SHOW COLUMNS FROM `tb_point` [ RunTime:0.019599s ]
[ 2014-12-28T09:03:43+08:00 ] /gisproject/ | SQL: SELECT timestamp,AsText(point),type,name,introduce,attention,score,uri FROM tb_point ORDER BY AsText(point),timestamp ASC  [ RunTime:0.003111s ]
[ 2014-12-28T09:03:43+08:00 ] /gisproject/ | NOTIC: [8] Undefined offset:  16 IndexAction.class.php 第 30 行.
[ 2014-12-28T09:03:43+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2014-12-28T09:03:43+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.052589s ]
[ 2014-12-28T09:03:43+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.052869s ]
