[ 2015-01-21T13:41:52+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-01-21T13:41:52+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.038312s ]
[ 2015-01-21T13:41:52+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.039250s ]
[ 2015-01-21T13:41:52+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-01-21T13:41:52+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.021155s ]
[ 2015-01-21T13:41:52+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.021465s ]
[ 2015-01-21T13:41:52+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-01-21T13:41:52+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 20 行.
[ 2015-01-21T13:41:52+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.123059s ]
[ 2015-01-21T13:41:52+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.123225s ]
[ 2015-01-21T13:41:52+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-01-21T13:41:52+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.003932s ]
[ 2015-01-21T13:41:52+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.005146s ]
[ 2015-01-21T13:41:52+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003686s ]
[ 2015-01-21T13:41:52+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.003195s ]
[ 2015-01-21T13:41:52+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.016293s ]
[ 2015-01-21T13:41:52+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-01-21T13:41:52+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.004470s ]
[ 2015-01-21T13:41:52+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.004571s ]
[ 2015-01-21T13:42:25+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-01-21T13:42:25+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001972s ]
[ 2015-01-21T13:42:25+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002215s ]
[ 2015-01-21T13:42:25+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-01-21T13:42:25+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.001182s ]
[ 2015-01-21T13:42:25+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.001350s ]
[ 2015-01-21T13:42:25+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-01-21T13:42:25+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 20 行.
[ 2015-01-21T13:42:25+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.058017s ]
[ 2015-01-21T13:42:25+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.058160s ]
[ 2015-01-21T13:42:25+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-01-21T13:42:25+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.001267s ]
[ 2015-01-21T13:42:25+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.001179s ]
[ 2015-01-21T13:42:25+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000801s ]
[ 2015-01-21T13:42:25+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001303s ]
[ 2015-01-21T13:42:25+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004920s ]
[ 2015-01-21T13:42:25+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
