[ 2015-01-28T14:58:14+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-01-28T14:58:14+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.036666s ]
[ 2015-01-28T14:58:14+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.061020s ]
[ 2015-01-28T14:58:14+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-01-28T14:58:14+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.025647s ]
[ 2015-01-28T14:58:14+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.025826s ]
[ 2015-01-28T14:58:14+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-01-28T14:58:15+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 21 行.
[ 2015-01-28T14:58:15+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.213544s ]
[ 2015-01-28T14:58:15+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.213679s ]
[ 2015-01-28T14:58:15+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-01-28T14:58:15+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.012964s ]
[ 2015-01-28T14:58:15+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.003521s ]
[ 2015-01-28T14:58:15+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003332s ]
[ 2015-01-28T14:58:15+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.004650s ]
[ 2015-01-28T14:58:15+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.024870s ]
[ 2015-01-28T14:58:15+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-01-28T14:58:15+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.003740s ]
[ 2015-01-28T14:58:15+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.003836s ]
[ 2015-01-28T14:58:39+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-01-28T14:58:39+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003144s ]
[ 2015-01-28T14:58:39+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003364s ]
[ 2015-01-28T14:58:39+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-01-28T14:58:39+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.004292s ]
[ 2015-01-28T14:58:39+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.004455s ]
[ 2015-01-28T14:58:39+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-01-28T14:58:40+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 21 行.
[ 2015-01-28T14:58:40+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.058729s ]
[ 2015-01-28T14:58:40+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.058867s ]
[ 2015-01-28T14:58:40+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-01-28T14:58:40+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.002646s ]
[ 2015-01-28T14:58:40+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.003049s ]
[ 2015-01-28T14:58:40+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002296s ]
[ 2015-01-28T14:58:40+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.003691s ]
[ 2015-01-28T14:58:40+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.012025s ]
[ 2015-01-28T14:58:40+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-01-28T14:58:40+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.002849s ]
[ 2015-01-28T14:58:40+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.002970s ]
[ 2015-01-28T15:23:39+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ route_check ] --START--
[ 2015-01-28T15:23:39+08:00 ] /gisproject/index.php/Login/index | INFO: Run CheckRoute Behavior [ RunTime:0.002716s ]
[ 2015-01-28T15:23:39+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.002951s ]
[ 2015-01-28T15:23:39+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ app_begin ] --START--
[ 2015-01-28T15:23:39+08:00 ] /gisproject/index.php/Login/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002647s ]
[ 2015-01-28T15:23:39+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002805s ]
[ 2015-01-28T15:23:39+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ view_template ] --START--
[ 2015-01-28T15:23:39+08:00 ] /gisproject/index.php/Login/index | INFO: Run LocationTemplate Behavior [ RunTime:0.019921s ]
[ 2015-01-28T15:23:39+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.020116s ]
[ 2015-01-28T15:23:39+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ view_parse ] --START--
[ 2015-01-28T15:23:39+08:00 ] /gisproject/index.php/Login/index | INFO: Run ParseTemplate Behavior [ RunTime:0.053507s ]
[ 2015-01-28T15:23:39+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.053700s ]
[ 2015-01-28T15:23:39+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ view_filter ] --START--
[ 2015-01-28T15:23:39+08:00 ] /gisproject/index.php/Login/index | INFO: Run ContentReplace Behavior [ RunTime:0.003121s ]
[ 2015-01-28T15:23:39+08:00 ] /gisproject/index.php/Login/index | INFO: Run TokenBuild Behavior [ RunTime:0.003094s ]
[ 2015-01-28T15:23:39+08:00 ] /gisproject/index.php/Login/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002621s ]
[ 2015-01-28T15:23:39+08:00 ] /gisproject/index.php/Login/index | INFO: Run ShowRuntime Behavior [ RunTime:0.003209s ]
[ 2015-01-28T15:23:39+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.012425s ]
[ 2015-01-28T15:23:39+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ view_end ] --START--
