[ 2015-03-07T07:41:22+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-03-07T07:41:22+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.280985s ]
[ 2015-03-07T07:41:22+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.369119s ]
[ 2015-03-07T07:41:23+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-03-07T07:41:23+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.185820s ]
[ 2015-03-07T07:41:23+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.186180s ]
[ 2015-03-07T07:41:23+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-03-07T07:41:23+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 21 行.
[ 2015-03-07T07:41:23+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.657049s ]
[ 2015-03-07T07:41:23+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.657275s ]
[ 2015-03-07T07:41:23+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-03-07T07:41:23+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.008584s ]
[ 2015-03-07T07:41:23+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.006006s ]
[ 2015-03-07T07:41:23+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.005528s ]
[ 2015-03-07T07:41:23+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.033279s ]
[ 2015-03-07T07:41:23+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.054071s ]
[ 2015-03-07T07:41:23+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-03-07T07:41:23+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.016899s ]
[ 2015-03-07T07:41:23+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.017159s ]
