[ 2014-12-29T09:03:41+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2014-12-29T09:03:41+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.037911s ]
[ 2014-12-29T09:03:41+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.083496s ]
[ 2014-12-29T09:03:42+08:00 ] /gisproject/ | SQL: SHOW COLUMNS FROM `tb_point` [ RunTime:0.159196s ]
[ 2014-12-29T09:03:43+08:00 ] /gisproject/ | SQL: SELECT timestamp,AsText(point),type,name,introduce,attention,score,uri FROM tb_point ORDER BY AsText(point),timestamp ASC  [ RunTime:0.088304s ]
[ 2014-12-29T09:03:43+08:00 ] /gisproject/ | NOTIC: [8] Undefined offset:  17 IndexAction.class.php 第 30 行.
[ 2014-12-29T09:03:43+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2014-12-29T09:03:43+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.020450s ]
[ 2014-12-29T09:03:43+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.020670s ]
[ 2014-12-29T09:03:43+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2014-12-29T09:03:43+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.111894s ]
[ 2014-12-29T09:03:43+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.112139s ]
[ 2014-12-29T09:03:43+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2014-12-29T09:03:43+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.016863s ]
[ 2014-12-29T09:03:43+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.011442s ]
[ 2014-12-29T09:03:43+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.005706s ]
[ 2014-12-29T09:03:43+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.034821s ]
[ 2014-12-29T09:03:43+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.069475s ]
[ 2014-12-29T09:03:43+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2014-12-29T09:03:43+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.018314s ]
[ 2014-12-29T09:03:43+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.018570s ]
[ 2014-12-29T09:09:51+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2014-12-29T09:09:51+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003892s ]
[ 2014-12-29T09:09:51+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.004168s ]
[ 2014-12-29T09:09:52+08:00 ] /gisproject/ | SQL: SHOW COLUMNS FROM `tb_point` [ RunTime:0.017624s ]
[ 2014-12-29T09:09:52+08:00 ] /gisproject/ | SQL: SELECT timestamp,AsText(point),type,name,introduce,attention,score,uri FROM tb_point ORDER BY AsText(point),timestamp ASC  [ RunTime:0.008150s ]
[ 2014-12-29T09:09:52+08:00 ] /gisproject/ | NOTIC: [8] Undefined offset:  17 IndexAction.class.php 第 30 行.
[ 2014-12-29T09:09:52+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2014-12-29T09:09:52+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.007281s ]
[ 2014-12-29T09:09:52+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.007508s ]
[ 2014-12-29T09:09:52+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
