[ 2014-12-20T10:21:41+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2014-12-20T10:21:41+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.036291s ]
[ 2014-12-20T10:21:41+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.055366s ]
[ 2014-12-20T10:21:42+08:00 ] /gisproject/ | SQL: SHOW COLUMNS FROM `tb_point` [ RunTime:0.115340s ]
[ 2014-12-20T10:21:42+08:00 ] /gisproject/ | SQL: SELECT timestamp,AsText(point),type,name,introduce,attention,score,uri FROM tb_point order by AsText(point),timestamp DESC  [ RunTime:0.083728s ]
[ 2014-12-20T10:21:42+08:00 ] /gisproject/ | NOTIC: [8] Undefined offset:  8 IndexAction.class.php 第 30 行.
[ 2014-12-20T10:21:42+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2014-12-20T10:21:42+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.041938s ]
[ 2014-12-20T10:21:42+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.042219s ]
[ 2014-12-20T10:21:42+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2014-12-20T10:21:42+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 22 行.
[ 2014-12-20T10:21:42+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.166564s ]
[ 2014-12-20T10:21:42+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.166801s ]
[ 2014-12-20T10:21:42+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2014-12-20T10:21:42+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.005339s ]
[ 2014-12-20T10:21:42+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.005629s ]
[ 2014-12-20T10:21:42+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.004205s ]
[ 2014-12-20T10:21:42+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.005136s ]
[ 2014-12-20T10:21:42+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.020906s ]
[ 2014-12-20T10:21:42+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2014-12-20T10:21:42+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.014535s ]
[ 2014-12-20T10:21:42+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.014796s ]
[ 2014-12-20T10:24:06+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2014-12-20T10:24:06+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.006273s ]
[ 2014-12-20T10:24:06+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.006688s ]
[ 2014-12-20T10:24:06+08:00 ] /gisproject/ | SQL: SHOW COLUMNS FROM `tb_point` [ RunTime:0.012019s ]
[ 2014-12-20T10:24:06+08:00 ] /gisproject/ | SQL: SELECT timestamp,AsText(point),type,name,introduce,attention,score,uri FROM tb_point order by AsText(point),timestamp DESC  [ RunTime:0.004925s ]
[ 2014-12-20T10:24:06+08:00 ] /gisproject/ | NOTIC: [8] Undefined offset:  8 IndexAction.class.php 第 30 行.
[ 2014-12-20T10:24:06+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2014-12-20T10:24:06+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.020142s ]
[ 2014-12-20T10:24:06+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.020395s ]
[ 2014-12-20T10:24:06+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2014-12-20T10:24:06+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 22 行.
[ 2014-12-20T10:24:06+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.079153s ]
[ 2014-12-20T10:24:06+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.079406s ]
[ 2014-12-20T10:24:06+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2014-12-20T10:24:06+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.004837s ]
[ 2014-12-20T10:24:06+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.005504s ]
[ 2014-12-20T10:24:06+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.004832s ]
[ 2014-12-20T10:24:06+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.040311s ]
