[ 2015-03-12T05:36:28+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-03-12T05:36:28+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.410414s ]
[ 2015-03-12T05:36:28+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.435530s ]
[ 2015-03-12T05:36:28+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-03-12T05:36:29+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.356350s ]
[ 2015-03-12T05:36:29+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.356511s ]
[ 2015-03-12T05:36:29+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-03-12T05:36:29+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 21 行.
[ 2015-03-12T05:36:29+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.601888s ]
[ 2015-03-12T05:36:29+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.601996s ]
[ 2015-03-12T05:36:29+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-03-12T05:36:29+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.031965s ]
[ 2015-03-12T05:36:29+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.035959s ]
[ 2015-03-12T05:36:29+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.004135s ]
[ 2015-03-12T05:36:29+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.005349s ]
[ 2015-03-12T05:36:29+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.077899s ]
[ 2015-03-12T05:36:29+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-03-12T05:36:30+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.059274s ]
[ 2015-03-12T05:36:30+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.059419s ]
[ 2015-03-12T05:37:06+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ route_check ] --START--
[ 2015-03-12T05:37:06+08:00 ] /gisproject/index.php/Login/index | INFO: Run CheckRoute Behavior [ RunTime:0.002721s ]
[ 2015-03-12T05:37:06+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.002973s ]
[ 2015-03-12T05:37:06+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ app_begin ] --START--
[ 2015-03-12T05:37:06+08:00 ] /gisproject/index.php/Login/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001610s ]
[ 2015-03-12T05:37:06+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001753s ]
[ 2015-03-12T05:37:06+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ view_template ] --START--
[ 2015-03-12T05:37:07+08:00 ] /gisproject/index.php/Login/index | INFO: Run LocationTemplate Behavior [ RunTime:0.023639s ]
[ 2015-03-12T05:37:07+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.023817s ]
[ 2015-03-12T05:37:07+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ view_parse ] --START--
[ 2015-03-12T05:37:07+08:00 ] /gisproject/index.php/Login/index | INFO: Run ParseTemplate Behavior [ RunTime:0.040499s ]
[ 2015-03-12T05:37:07+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.040638s ]
[ 2015-03-12T05:37:07+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ view_filter ] --START--
[ 2015-03-12T05:37:07+08:00 ] /gisproject/index.php/Login/index | INFO: Run ContentReplace Behavior [ RunTime:0.000965s ]
[ 2015-03-12T05:37:07+08:00 ] /gisproject/index.php/Login/index | INFO: Run TokenBuild Behavior [ RunTime:0.001964s ]
[ 2015-03-12T05:37:07+08:00 ] /gisproject/index.php/Login/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000758s ]
[ 2015-03-12T05:37:07+08:00 ] /gisproject/index.php/Login/index | INFO: Run ShowRuntime Behavior [ RunTime:0.001312s ]
[ 2015-03-12T05:37:07+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005401s ]
[ 2015-03-12T05:37:07+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ view_end ] --START--
[ 2015-03-12T05:37:07+08:00 ] /gisproject/index.php/Login/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.001269s ]
[ 2015-03-12T05:37:07+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.001391s ]
[ 2015-03-12T05:37:07+08:00 ] /gisproject/index.php/Common/verify/ | INFO: Tag[ route_check ] --START--
[ 2015-03-12T05:37:07+08:00 ] /gisproject/index.php/Common/verify/ | INFO: Run CheckRoute Behavior [ RunTime:0.002231s ]
