[ 2015-02-05T21:14:05+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-02-05T21:14:06+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.228840s ]
[ 2015-02-05T21:14:06+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.358241s ]
[ 2015-02-05T21:14:06+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-02-05T21:14:06+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.358460s ]
[ 2015-02-05T21:14:06+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.358672s ]
[ 2015-02-05T21:14:06+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-02-05T21:14:07+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 20 行.
[ 2015-02-05T21:14:07+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.798264s ]
[ 2015-02-05T21:14:07+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.798424s ]
[ 2015-02-05T21:14:07+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-02-05T21:14:07+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.075560s ]
[ 2015-02-05T21:14:07+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.143890s ]
[ 2015-02-05T21:14:07+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.086984s ]
[ 2015-02-05T21:14:07+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.132767s ]
[ 2015-02-05T21:14:07+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.439701s ]
[ 2015-02-05T21:14:07+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-02-05T21:14:08+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.208229s ]
[ 2015-02-05T21:14:08+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.208378s ]
[ 2015-02-05T21:17:49+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-02-05T21:17:49+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003403s ]
[ 2015-02-05T21:17:49+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003715s ]
[ 2015-02-05T21:17:49+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-02-05T21:17:49+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.005765s ]
[ 2015-02-05T21:17:49+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.005940s ]
[ 2015-02-05T21:17:49+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-02-05T21:17:49+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 20 行.
[ 2015-02-05T21:17:49+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.030123s ]
