[ 2014-12-12T06:29:31+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2014-12-12T06:29:32+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.126608s ]
[ 2014-12-12T06:29:32+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.127823s ]
[ 2014-12-12T06:29:33+08:00 ] /gisproject/ | SQL: SHOW COLUMNS FROM `tb_point` [ RunTime:0.086650s ]
[ 2014-12-12T06:29:33+08:00 ] /gisproject/ | SQL: SELECT timestamp,AsText(point),type,name,introduce,attention,score,uri FROM tb_point order by AsText(point),timestamp DESC  [ RunTime:0.046397s ]
[ 2014-12-12T06:29:33+08:00 ] /gisproject/ | NOTIC: [8] Undefined offset:  8 IndexAction.class.php 第 30 行.
[ 2014-12-12T06:29:33+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2014-12-12T06:29:33+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.046340s ]
[ 2014-12-12T06:29:33+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.046593s ]
[ 2014-12-12T06:29:33+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2014-12-12T06:29:33+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.127853s ]
[ 2014-12-12T06:29:33+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.128124s ]
[ 2014-12-12T06:29:33+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2014-12-12T06:29:33+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.007343s ]
[ 2014-12-12T06:29:33+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.005687s ]
[ 2014-12-12T06:29:33+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.004609s ]
[ 2014-12-12T06:29:33+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.011962s ]
[ 2014-12-12T06:29:33+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.030243s ]
[ 2014-12-12T06:29:33+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2014-12-12T06:29:33+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.007062s ]
[ 2014-12-12T06:29:33+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.007285s ]
[ 2014-12-12T17:33:07+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2014-12-12T17:33:07+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.118902s ]
[ 2014-12-12T17:33:07+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.142362s ]
[ 2014-12-12T17:33:08+08:00 ] /gisproject/ | SQL: SHOW COLUMNS FROM `tb_point` [ RunTime:0.205053s ]
[ 2014-12-12T17:33:08+08:00 ] /gisproject/ | SQL: SELECT timestamp,AsText(point),type,name,introduce,attention,score,uri FROM tb_point order by AsText(point),timestamp DESC  [ RunTime:0.061647s ]
[ 2014-12-12T17:33:08+08:00 ] /gisproject/ | NOTIC: [8] Undefined offset:  8 IndexAction.class.php 第 30 行.
[ 2014-12-12T17:33:08+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2014-12-12T17:33:08+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.021222s ]
[ 2014-12-12T17:33:08+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.021494s ]
[ 2014-12-12T17:33:08+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2014-12-12T17:33:08+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.101855s ]
[ 2014-12-12T17:33:08+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.102145s ]
[ 2014-12-12T17:33:08+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2014-12-12T17:33:08+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.047339s ]
[ 2014-12-12T17:33:08+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.007477s ]
[ 2014-12-12T17:33:08+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.005831s ]
[ 2014-12-12T17:33:08+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.020089s ]
[ 2014-12-12T17:33:08+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.081461s ]
[ 2014-12-12T17:33:08+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2014-12-12T17:33:08+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.006852s ]
[ 2014-12-12T17:33:08+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.007057s ]
[ 2014-12-12T20:26:17+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2014-12-12T20:26:17+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.031981s ]
[ 2014-12-12T20:26:17+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.032363s ]
[ 2014-12-12T20:26:18+08:00 ] /gisproject/ | SQL: SHOW COLUMNS FROM `tb_point` [ RunTime:0.139386s ]
[ 2014-12-12T20:26:18+08:00 ] /gisproject/ | SQL: SELECT timestamp,AsText(point),type,name,introduce,attention,score,uri FROM tb_point order by AsText(point),timestamp DESC  [ RunTime:0.064951s ]
[ 2014-12-12T20:26:18+08:00 ] /gisproject/ | NOTIC: [8] Undefined offset:  8 IndexAction.class.php 第 30 行.
[ 2014-12-12T20:26:18+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2014-12-12T20:26:18+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.023263s ]
[ 2014-12-12T20:26:18+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.023488s ]
[ 2014-12-12T20:26:18+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
