[ 2015-01-23T21:14:27+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-01-23T21:14:28+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.035709s ]
[ 2015-01-23T21:14:28+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.073732s ]
[ 2015-01-23T21:14:28+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-01-23T21:14:28+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.020528s ]
[ 2015-01-23T21:14:28+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.020690s ]
[ 2015-01-23T21:14:28+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-01-23T21:14:28+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 20 行.
[ 2015-01-23T21:14:28+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.142670s ]
[ 2015-01-23T21:14:28+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.142808s ]
[ 2015-01-23T21:14:28+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-01-23T21:14:28+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.008347s ]
[ 2015-01-23T21:14:28+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.003475s ]
[ 2015-01-23T21:14:28+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003050s ]
[ 2015-01-23T21:14:28+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.003391s ]
[ 2015-01-23T21:14:28+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.018610s ]
[ 2015-01-23T21:14:28+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-01-23T21:14:28+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.004025s ]
[ 2015-01-23T21:14:28+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.004118s ]
