[ 2014-12-09T06:34:09+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2014-12-09T06:34:09+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.032630s ]
[ 2014-12-09T06:34:09+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.051825s ]
[ 2014-12-09T06:34:10+08:00 ] /gisproject/ | SQL: SHOW COLUMNS FROM `tb_point` [ RunTime:0.086067s ]
[ 2014-12-09T06:34:10+08:00 ] /gisproject/ | SQL: SELECT timestamp,AsText(point),type,name,introduce,attention,score,uri FROM tb_point WHERE AsText(point) in 
					(select AsText(point) FROM tb_point GROUP BY AsText(point) HAVING COUNT(*) != 1) order by AsText(point),timestamp ASC  [ RunTime:0.118937s ]
[ 2014-12-09T06:34:10+08:00 ] /gisproject/ | NOTIC: [8] Undefined offset:  6 IndexAction.class.php 第 46 行.
[ 2014-12-09T06:34:10+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2014-12-09T06:34:10+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.021749s ]
[ 2014-12-09T06:34:10+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.022005s ]
[ 2014-12-09T06:34:10+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2014-12-09T06:34:10+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.098367s ]
[ 2014-12-09T06:34:10+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.098639s ]
[ 2014-12-09T06:34:10+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2014-12-09T06:34:10+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.017283s ]
[ 2014-12-09T06:34:10+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.005637s ]
[ 2014-12-09T06:34:10+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.004573s ]
[ 2014-12-09T06:34:10+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.006305s ]
[ 2014-12-09T06:34:10+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.034422s ]
[ 2014-12-09T06:34:10+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2014-12-09T06:34:10+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.005555s ]
[ 2014-12-09T06:34:10+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.005799s ]
[ 2014-12-09T06:34:15+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2014-12-09T06:34:15+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.005889s ]
[ 2014-12-09T06:34:15+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.006307s ]
[ 2014-12-09T06:34:16+08:00 ] /gisproject/ | SQL: SHOW COLUMNS FROM `tb_point` [ RunTime:0.012809s ]
[ 2014-12-09T06:34:16+08:00 ] /gisproject/ | SQL: SELECT timestamp,AsText(point),type,name,introduce,attention,score,uri FROM tb_point WHERE AsText(point) in 
					(select AsText(point) FROM tb_point GROUP BY AsText(point) HAVING COUNT(*) != 1) order by AsText(point),timestamp ASC  [ RunTime:0.035676s ]
[ 2014-12-09T06:34:16+08:00 ] /gisproject/ | NOTIC: [8] Undefined offset:  6 IndexAction.class.php 第 46 行.
[ 2014-12-09T06:34:16+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2014-12-09T06:34:16+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.002489s ]
[ 2014-12-09T06:34:16+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.002716s ]
[ 2014-12-09T06:34:16+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2014-12-09T06:34:16+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.026337s ]
[ 2014-12-09T06:34:16+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.026576s ]
[ 2014-12-09T06:34:16+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2014-12-09T06:34:16+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.001306s ]
[ 2014-12-09T06:34:16+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.001412s ]
[ 2014-12-09T06:34:16+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000991s ]
[ 2014-12-09T06:34:16+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.002535s ]
[ 2014-12-09T06:34:16+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006809s ]
[ 2014-12-09T06:34:16+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2014-12-09T06:34:16+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001617s ]
[ 2014-12-09T06:34:16+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.001795s ]
[ 2014-12-09T06:35:17+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2014-12-09T06:35:17+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.005438s ]
[ 2014-12-09T06:35:17+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.005787s ]
[ 2014-12-09T06:35:17+08:00 ] /gisproject/ | SQL: SHOW COLUMNS FROM `tb_point` [ RunTime:0.011507s ]
[ 2014-12-09T06:35:17+08:00 ] /gisproject/ | SQL: SELECT timestamp,AsText(point),type,name,introduce,attention,score,uri FROM tb_point WHERE AsText(point) in 
					(select AsText(point) FROM tb_point GROUP BY AsText(point) HAVING COUNT(*) != 1) order by AsText(point),timestamp ASC  [ RunTime:0.027573s ]
[ 2014-12-09T06:35:17+08:00 ] /gisproject/ | NOTIC: [8] Undefined offset:  6 IndexAction.class.php 第 46 行.
[ 2014-12-09T06:35:17+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2014-12-09T06:35:17+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.007222s ]
[ 2014-12-09T06:35:17+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.007428s ]
[ 2014-12-09T06:35:17+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2014-12-09T06:35:17+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.054814s ]
[ 2014-12-09T06:35:17+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.055029s ]
[ 2014-12-09T06:35:17+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2014-12-09T06:35:17+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.003797s ]
[ 2014-12-09T06:35:17+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.004169s ]
[ 2014-12-09T06:35:17+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003375s ]
[ 2014-12-09T06:35:17+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.003864s ]
[ 2014-12-09T06:35:17+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.015715s ]
[ 2014-12-09T06:35:17+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2014-12-09T06:35:17+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.004312s ]
[ 2014-12-09T06:35:17+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.004748s ]
[ 2014-12-09T06:35:55+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2014-12-09T06:35:55+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.005941s ]
[ 2014-12-09T06:35:55+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.006305s ]
[ 2014-12-09T06:35:55+08:00 ] /gisproject/ | SQL: SHOW COLUMNS FROM `tb_point` [ RunTime:0.012768s ]
[ 2014-12-09T06:35:55+08:00 ] /gisproject/ | SQL: SELECT timestamp,AsText(point),type,name,introduce,attention,score,uri FROM tb_point WHERE AsText(point) in 
					(select AsText(point) FROM tb_point GROUP BY AsText(point) HAVING COUNT(*) != 1) order by AsText(point),timestamp ASC  [ RunTime:0.031057s ]
[ 2014-12-09T06:35:55+08:00 ] /gisproject/ | NOTIC: [8] Undefined offset:  6 IndexAction.class.php 第 46 行.
[ 2014-12-09T06:35:55+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2014-12-09T06:35:55+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.008827s ]
[ 2014-12-09T06:35:55+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.009051s ]
[ 2014-12-09T06:35:55+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2014-12-09T06:35:55+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.058522s ]
[ 2014-12-09T06:35:55+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.058749s ]
[ 2014-12-09T06:35:55+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2014-12-09T06:35:55+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.003673s ]
[ 2014-12-09T06:35:55+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.004361s ]
[ 2014-12-09T06:35:55+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003232s ]
[ 2014-12-09T06:35:55+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.004181s ]
[ 2014-12-09T06:35:55+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.015937s ]
[ 2014-12-09T06:35:55+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2014-12-09T06:35:55+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.003937s ]
[ 2014-12-09T06:35:55+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.004103s ]
[ 2014-12-09T06:36:45+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2014-12-09T06:36:45+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002441s ]
[ 2014-12-09T06:36:45+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002786s ]
[ 2014-12-09T06:36:45+08:00 ] /gisproject/ | SQL: SHOW COLUMNS FROM `tb_point` [ RunTime:0.013012s ]
[ 2014-12-09T06:36:45+08:00 ] /gisproject/ | SQL: SELECT timestamp,AsText(point),type,name,introduce,attention,score,uri FROM tb_point WHERE AsText(point) in 
					(select AsText(point) FROM tb_point GROUP BY AsText(point) HAVING COUNT(*) != 1) order by AsText(point),timestamp ASC  [ RunTime:0.042003s ]
[ 2014-12-09T06:36:45+08:00 ] /gisproject/ | NOTIC: [8] Undefined offset:  6 IndexAction.class.php 第 46 行.
[ 2014-12-09T06:36:45+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
