[ 2015-02-07T20:56:29+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-02-07T20:56:30+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.056040s ]
[ 2015-02-07T20:56:30+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.083171s ]
[ 2015-02-07T20:56:30+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-02-07T20:56:30+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.006063s ]
[ 2015-02-07T20:56:30+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.006260s ]
[ 2015-02-07T20:56:30+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-02-07T20:56:30+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 20 行.
[ 2015-02-07T20:56:30+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.253586s ]
[ 2015-02-07T20:56:30+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.253742s ]
[ 2015-02-07T20:56:30+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-02-07T20:56:30+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.009062s ]
[ 2015-02-07T20:56:30+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.024084s ]
[ 2015-02-07T20:56:30+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003485s ]
[ 2015-02-07T20:56:30+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.003832s ]
[ 2015-02-07T20:56:30+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.040871s ]
[ 2015-02-07T20:56:30+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-02-07T20:56:30+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.004340s ]
[ 2015-02-07T20:56:30+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.004486s ]
[ 2015-02-07T21:12:45+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-02-07T21:12:45+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.010783s ]
[ 2015-02-07T21:12:45+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.010983s ]
[ 2015-02-07T21:12:45+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-02-07T21:12:45+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.013804s ]
[ 2015-02-07T21:12:45+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.013939s ]
[ 2015-02-07T21:12:45+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-02-07T21:12:45+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 20 行.
[ 2015-02-07T21:12:45+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.437227s ]
