[ 2015-05-08T00:03:43+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-05-08T00:03:43+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001720s ]
[ 2015-05-08T00:03:43+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001851s ]
[ 2015-05-08T00:03:43+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-05-08T00:03:43+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.004414s ]
[ 2015-05-08T00:03:43+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.004624s ]
[ 2015-05-08T00:03:43+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-05-08T00:03:43+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 24 行.
[ 2015-05-08T00:03:43+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.015534s ]
[ 2015-05-08T00:03:43+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.015609s ]
[ 2015-05-08T00:03:43+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-05-08T00:03:43+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.001236s ]
[ 2015-05-08T00:03:43+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.001195s ]
[ 2015-05-08T00:03:43+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001026s ]
[ 2015-05-08T00:03:43+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001284s ]
[ 2015-05-08T00:03:43+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004901s ]
[ 2015-05-08T00:03:43+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-05-08T00:03:43+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001531s ]
[ 2015-05-08T00:03:43+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.001609s ]
[ 2015-05-08T00:04:03+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
