[ 2015-02-03T10:22:02+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-02-03T10:22:02+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.092019s ]
[ 2015-02-03T10:22:02+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.116581s ]
[ 2015-02-03T10:22:03+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-02-03T10:22:03+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.145369s ]
[ 2015-02-03T10:22:03+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.145572s ]
[ 2015-02-03T10:22:03+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-02-03T10:22:03+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 20 行.
[ 2015-02-03T10:22:03+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.339096s ]
[ 2015-02-03T10:22:03+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.339324s ]
[ 2015-02-03T10:22:03+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-02-03T10:22:03+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.041169s ]
[ 2015-02-03T10:22:03+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.027150s ]
[ 2015-02-03T10:22:03+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.010855s ]
[ 2015-02-03T10:22:03+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.011835s ]
[ 2015-02-03T10:22:03+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.091446s ]
[ 2015-02-03T10:22:03+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-02-03T10:22:03+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.030839s ]
[ 2015-02-03T10:22:03+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.031049s ]
[ 2015-02-03T10:22:26+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ route_check ] --START--
[ 2015-02-03T10:22:26+08:00 ] /gisproject/index.php/Login/index | INFO: Run CheckRoute Behavior [ RunTime:0.002236s ]
[ 2015-02-03T10:22:26+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.002455s ]
[ 2015-02-03T10:22:26+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ app_begin ] --START--
[ 2015-02-03T10:22:26+08:00 ] /gisproject/index.php/Login/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001516s ]
[ 2015-02-03T10:22:26+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001651s ]
[ 2015-02-03T10:22:26+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ view_template ] --START--
[ 2015-02-03T10:22:26+08:00 ] /gisproject/index.php/Login/index | INFO: Run LocationTemplate Behavior [ RunTime:0.019500s ]
[ 2015-02-03T10:22:26+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.019719s ]
[ 2015-02-03T10:22:26+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ view_parse ] --START--
[ 2015-02-03T10:22:26+08:00 ] /gisproject/index.php/Login/index | INFO: Run ParseTemplate Behavior [ RunTime:0.066176s ]
[ 2015-02-03T10:22:26+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.066333s ]
[ 2015-02-03T10:22:26+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ view_filter ] --START--
[ 2015-02-03T10:22:26+08:00 ] /gisproject/index.php/Login/index | INFO: Run ContentReplace Behavior [ RunTime:0.000807s ]
[ 2015-02-03T10:22:26+08:00 ] /gisproject/index.php/Login/index | INFO: Run TokenBuild Behavior [ RunTime:0.001158s ]
[ 2015-02-03T10:22:26+08:00 ] /gisproject/index.php/Login/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000727s ]
[ 2015-02-03T10:22:26+08:00 ] /gisproject/index.php/Login/index | INFO: Run ShowRuntime Behavior [ RunTime:0.001243s ]
[ 2015-02-03T10:22:26+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004244s ]
[ 2015-02-03T10:22:26+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ view_end ] --START--
[ 2015-02-03T10:22:26+08:00 ] /gisproject/index.php/Login/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.001268s ]
[ 2015-02-03T10:22:26+08:00 ] /gisproject/index.php/Login/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.001394s ]
[ 2015-02-03T10:22:26+08:00 ] /gisproject/index.php/Common/verify/ | INFO: Tag[ route_check ] --START--
[ 2015-02-03T10:22:26+08:00 ] /gisproject/index.php/Common/verify/ | INFO: Run CheckRoute Behavior [ RunTime:0.003728s ]
[ 2015-02-03T10:22:26+08:00 ] /gisproject/index.php/Common/verify/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.004082s ]
[ 2015-02-03T10:22:26+08:00 ] /gisproject/index.php/Common/verify/ | INFO: Tag[ app_begin ] --START--
[ 2015-02-03T10:22:26+08:00 ] /gisproject/index.php/Common/verify/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002309s ]
[ 2015-02-03T10:22:26+08:00 ] /gisproject/index.php/Common/verify/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002514s ]
[ 2015-02-03T10:25:02+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-02-03T10:25:02+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003804s ]
[ 2015-02-03T10:25:02+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.004063s ]
[ 2015-02-03T10:25:02+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-02-03T10:25:02+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.004989s ]
