[ 2015-02-13T09:48:28+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-02-13T09:48:28+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.137963s ]
[ 2015-02-13T09:48:28+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.237020s ]
[ 2015-02-13T09:48:28+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-02-13T09:48:28+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.334733s ]
[ 2015-02-13T09:48:28+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.334950s ]
[ 2015-02-13T09:48:28+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-02-13T09:48:29+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 20 行.
[ 2015-02-13T09:48:29+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.768603s ]
[ 2015-02-13T09:48:29+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.768763s ]
[ 2015-02-13T09:48:29+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-02-13T09:48:29+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.073788s ]
[ 2015-02-13T09:48:29+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.063403s ]
[ 2015-02-13T09:48:29+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.035974s ]
[ 2015-02-13T09:48:29+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.039134s ]
[ 2015-02-13T09:48:29+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.212902s ]
[ 2015-02-13T09:48:29+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-02-13T09:48:29+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.068754s ]
[ 2015-02-13T09:48:29+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.068928s ]
[ 2015-02-13T18:33:34+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-02-13T18:33:34+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.051124s ]
[ 2015-02-13T18:33:34+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.052148s ]
[ 2015-02-13T18:33:35+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-02-13T18:33:35+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.060316s ]
[ 2015-02-13T18:33:35+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.081899s ]
[ 2015-02-13T18:33:35+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-02-13T18:33:35+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 20 行.
[ 2015-02-13T18:33:35+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.245208s ]
[ 2015-02-13T18:33:35+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.245573s ]
[ 2015-02-13T18:33:35+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-02-13T18:33:35+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.025293s ]
[ 2015-02-13T18:33:35+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.004130s ]
[ 2015-02-13T18:33:35+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003653s ]
[ 2015-02-13T18:33:35+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.003622s ]
[ 2015-02-13T18:33:35+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.037023s ]
[ 2015-02-13T18:33:35+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-02-13T18:33:35+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.003586s ]
[ 2015-02-13T18:33:35+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.003729s ]
[ 2015-02-13T18:33:43+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-02-13T18:33:43+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003959s ]
[ 2015-02-13T18:33:43+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.004376s ]
[ 2015-02-13T18:33:43+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-02-13T18:33:43+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.004850s ]
[ 2015-02-13T18:33:43+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.005016s ]
[ 2015-02-13T18:33:43+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-02-13T18:33:43+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 20 行.
[ 2015-02-13T18:33:43+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.071896s ]
[ 2015-02-13T18:33:43+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.072049s ]
[ 2015-02-13T18:33:43+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-02-13T18:33:43+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.002948s ]
[ 2015-02-13T18:33:43+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.003365s ]
[ 2015-02-13T18:33:43+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002593s ]
[ 2015-02-13T18:33:43+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.003483s ]
[ 2015-02-13T18:33:43+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.012775s ]
[ 2015-02-13T18:33:43+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-02-13T18:33:43+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.003243s ]
[ 2015-02-13T18:33:43+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.003379s ]
[ 2015-02-13T18:33:56+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-02-13T18:33:56+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003913s ]
[ 2015-02-13T18:33:56+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.004194s ]
[ 2015-02-13T18:33:56+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-02-13T18:33:56+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.005338s ]
[ 2015-02-13T18:33:56+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.005535s ]
[ 2015-02-13T18:33:56+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-02-13T18:33:56+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 20 行.
[ 2015-02-13T18:33:56+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.056052s ]
[ 2015-02-13T18:33:56+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.056189s ]
[ 2015-02-13T18:33:56+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-02-13T18:33:56+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.002623s ]
[ 2015-02-13T18:33:56+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.002998s ]
[ 2015-02-13T18:33:56+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002266s ]
[ 2015-02-13T18:33:56+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.003242s ]
[ 2015-02-13T18:33:56+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.011467s ]
[ 2015-02-13T18:33:56+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-02-13T18:33:56+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.002829s ]
[ 2015-02-13T18:33:56+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.002949s ]
[ 2015-02-13T18:34:06+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-02-13T18:34:06+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003763s ]
[ 2015-02-13T18:34:06+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003978s ]
[ 2015-02-13T18:34:06+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-02-13T18:34:06+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.004448s ]
[ 2015-02-13T18:34:06+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.004594s ]
[ 2015-02-13T18:34:06+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-02-13T18:34:06+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 20 行.
