[ 2015-01-12T08:56:32+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-01-12T08:56:32+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.326180s ]
[ 2015-01-12T08:56:32+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.469313s ]
[ 2015-01-12T08:56:33+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-01-12T08:56:33+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.124978s ]
[ 2015-01-12T08:56:33+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.125264s ]
[ 2015-01-12T08:56:33+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-01-12T08:56:34+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 18 行.
[ 2015-01-12T08:56:34+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:1.174272s ]
[ 2015-01-12T08:56:34+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:1.174503s ]
[ 2015-01-12T08:56:34+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-01-12T08:56:34+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.085490s ]
[ 2015-01-12T08:56:34+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.080012s ]
[ 2015-01-12T08:56:34+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.065026s ]
[ 2015-01-12T08:56:34+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.065846s ]
[ 2015-01-12T08:56:34+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.297092s ]
[ 2015-01-12T08:56:34+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-01-12T08:56:35+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.148218s ]
[ 2015-01-12T08:56:35+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.148470s ]
[ 2015-01-12T09:00:39+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-01-12T09:00:39+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.006045s ]
[ 2015-01-12T09:00:39+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.006438s ]
[ 2015-01-12T09:00:39+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-01-12T09:00:39+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.007372s ]
[ 2015-01-12T09:00:39+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.007605s ]
[ 2015-01-12T09:00:39+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-01-12T09:00:39+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 18 行.
[ 2015-01-12T09:00:39+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.059198s ]
[ 2015-01-12T09:00:39+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.059426s ]
