[ 2015-02-09T22:33:56+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-02-09T22:33:56+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.019798s ]
[ 2015-02-09T22:33:56+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.038985s ]
[ 2015-02-09T22:33:56+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-02-09T22:33:56+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.026176s ]
[ 2015-02-09T22:33:56+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.026318s ]
[ 2015-02-09T22:33:56+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-02-09T22:33:56+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 20 行.
[ 2015-02-09T22:33:56+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.106827s ]
[ 2015-02-09T22:33:56+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.106960s ]
[ 2015-02-09T22:33:56+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-02-09T22:33:56+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.003484s ]
[ 2015-02-09T22:33:56+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.003567s ]
[ 2015-02-09T22:33:56+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.005333s ]
[ 2015-02-09T22:33:56+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.004630s ]
[ 2015-02-09T22:33:56+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.017455s ]
[ 2015-02-09T22:33:56+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-02-09T22:33:56+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.004495s ]
[ 2015-02-09T22:33:56+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.004617s ]
[ 2015-02-09T22:36:23+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-02-09T22:36:23+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003576s ]
[ 2015-02-09T22:36:23+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003831s ]
[ 2015-02-09T22:36:23+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-02-09T22:36:23+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.005196s ]
[ 2015-02-09T22:36:23+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.005361s ]
[ 2015-02-09T22:36:23+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-02-09T22:36:23+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 20 行.
[ 2015-02-09T22:36:23+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.042504s ]
[ 2015-02-09T22:36:23+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.042652s ]
[ 2015-02-09T22:36:23+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-02-09T22:36:23+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.003101s ]
[ 2015-02-09T22:36:23+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.003010s ]
[ 2015-02-09T22:36:23+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002759s ]
[ 2015-02-09T22:36:23+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.003261s ]
[ 2015-02-09T22:36:23+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.012537s ]
[ 2015-02-09T22:36:23+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-02-09T22:36:23+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.003414s ]
[ 2015-02-09T22:36:23+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.003565s ]
