[ 2015-01-27T14:40:34+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-01-27T14:40:34+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.034328s ]
[ 2015-01-27T14:40:34+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.051564s ]
[ 2015-01-27T14:40:34+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-01-27T14:40:34+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.004556s ]
[ 2015-01-27T14:40:34+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.004721s ]
[ 2015-01-27T14:40:34+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-01-27T14:40:34+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 20 行.
[ 2015-01-27T14:40:34+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.097906s ]
[ 2015-01-27T14:40:34+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.098062s ]
[ 2015-01-27T14:40:34+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-01-27T14:40:34+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.003849s ]
[ 2015-01-27T14:40:34+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.003151s ]
[ 2015-01-27T14:40:34+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002972s ]
[ 2015-01-27T14:40:34+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.004001s ]
[ 2015-01-27T14:40:34+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.014326s ]
[ 2015-01-27T14:40:34+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-01-27T14:40:34+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.004429s ]
[ 2015-01-27T14:40:34+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.004571s ]
[ 2015-01-27T15:12:58+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-01-27T15:12:58+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.005390s ]
[ 2015-01-27T15:12:58+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.005741s ]
[ 2015-01-27T15:12:58+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-01-27T15:12:58+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.020253s ]
[ 2015-01-27T15:12:58+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.020532s ]
[ 2015-01-27T15:12:58+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-01-27T15:12:58+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 20 行.
[ 2015-01-27T15:12:58+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.059846s ]
[ 2015-01-27T15:12:58+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.059991s ]
[ 2015-01-27T15:12:58+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-01-27T15:12:58+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.003296s ]
[ 2015-01-27T15:12:58+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.002693s ]
[ 2015-01-27T15:12:58+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002843s ]
[ 2015-01-27T15:12:58+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.005079s ]
[ 2015-01-27T15:12:58+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.014315s ]
[ 2015-01-27T15:12:58+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-01-27T15:12:58+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.003893s ]
[ 2015-01-27T15:12:58+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.004035s ]
[ 2015-01-27T15:13:29+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-01-27T15:13:29+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002104s ]
[ 2015-01-27T15:13:29+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002344s ]
[ 2015-01-27T15:13:29+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-01-27T15:13:29+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.001175s ]
[ 2015-01-27T15:13:29+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.001333s ]
[ 2015-01-27T15:13:29+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
