[ 2015-05-12T09:39:18+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-05-12T09:39:18+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.046349s ]
[ 2015-05-12T09:39:18+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.047061s ]
[ 2015-05-12T09:39:18+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-05-12T09:39:18+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.021566s ]
[ 2015-05-12T09:39:18+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.021742s ]
[ 2015-05-12T09:39:18+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-05-12T09:39:18+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.077622s ]
[ 2015-05-12T09:39:18+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.077782s ]
[ 2015-05-12T09:39:18+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-05-12T09:39:18+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.008201s ]
[ 2015-05-12T09:39:18+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.003125s ]
[ 2015-05-12T09:39:19+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002210s ]
[ 2015-05-12T09:39:19+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.002917s ]
[ 2015-05-12T09:39:19+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.016731s ]
[ 2015-05-12T09:39:19+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-05-12T09:39:19+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.002398s ]
[ 2015-05-12T09:39:19+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.002483s ]
[ 2015-05-12T09:56:16+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-05-12T09:56:16+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002513s ]
[ 2015-05-12T09:56:16+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002687s ]
[ 2015-05-12T09:56:16+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-05-12T09:56:16+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.002462s ]
[ 2015-05-12T09:56:16+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.002556s ]
[ 2015-05-12T09:56:16+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-05-12T09:56:16+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.027988s ]
[ 2015-05-12T09:56:16+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.028119s ]
[ 2015-05-12T09:56:16+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-05-12T09:56:16+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.001850s ]
[ 2015-05-12T09:56:16+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.001743s ]
[ 2015-05-12T09:56:16+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001335s ]
[ 2015-05-12T09:56:16+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001689s ]
[ 2015-05-12T09:56:16+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006852s ]
[ 2015-05-12T09:56:16+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-05-12T09:56:16+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001610s ]
[ 2015-05-12T09:56:16+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.001683s ]
[ 2015-05-12T10:09:29+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-05-12T10:09:29+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001829s ]
[ 2015-05-12T10:09:29+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001973s ]
[ 2015-05-12T10:09:29+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-05-12T10:09:29+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.003765s ]
[ 2015-05-12T10:09:29+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.003906s ]
[ 2015-05-12T10:09:29+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-05-12T10:09:29+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.031435s ]
[ 2015-05-12T10:09:29+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.031593s ]
[ 2015-05-12T10:09:29+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-05-12T10:09:29+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.001603s ]
[ 2015-05-12T10:09:29+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.001676s ]
[ 2015-05-12T10:09:29+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001528s ]
[ 2015-05-12T10:09:29+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001923s ]
[ 2015-05-12T10:09:29+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006967s ]
[ 2015-05-12T10:09:29+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-05-12T10:09:29+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001611s ]
[ 2015-05-12T10:09:29+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.001686s ]
[ 2015-05-12T10:12:27+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-05-12T10:12:27+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001875s ]
[ 2015-05-12T10:12:27+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002022s ]
[ 2015-05-12T10:12:27+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-05-12T10:12:27+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.002466s ]
[ 2015-05-12T10:12:27+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.002555s ]
[ 2015-05-12T10:12:27+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-05-12T10:12:27+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.018485s ]
[ 2015-05-12T10:12:27+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.018603s ]
[ 2015-05-12T10:12:27+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-05-12T10:12:27+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.003388s ]
[ 2015-05-12T10:12:27+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.001888s ]
