[ 2015-03-06T10:24:47+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-03-06T10:24:47+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.042330s ]
[ 2015-03-06T10:24:47+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.042757s ]
[ 2015-03-06T10:24:47+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-03-06T10:24:47+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.036618s ]
[ 2015-03-06T10:24:47+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.036893s ]
[ 2015-03-06T10:24:47+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-03-06T10:24:47+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 21 行.
[ 2015-03-06T10:24:47+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.164017s ]
[ 2015-03-06T10:24:47+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.164239s ]
[ 2015-03-06T10:24:47+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-03-06T10:24:47+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.017992s ]
[ 2015-03-06T10:24:47+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.005614s ]
[ 2015-03-06T10:24:47+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.004517s ]
[ 2015-03-06T10:24:47+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.006231s ]
[ 2015-03-06T10:24:47+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.034938s ]
[ 2015-03-06T10:24:47+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-03-06T10:24:47+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.005780s ]
[ 2015-03-06T10:24:47+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.005981s ]
[ 2015-03-06T11:20:53+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-03-06T11:20:53+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.005139s ]
