[ 2015-01-16T07:56:56+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-01-16T07:56:56+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.034513s ]
[ 2015-01-16T07:56:56+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.035411s ]
[ 2015-01-16T07:56:56+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-01-16T07:56:56+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.044288s ]
[ 2015-01-16T07:56:56+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.044554s ]
[ 2015-01-16T07:56:56+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-01-16T07:56:56+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 20 行.
[ 2015-01-16T07:56:56+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.140219s ]
[ 2015-01-16T07:56:56+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.140430s ]
[ 2015-01-16T07:56:56+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-01-16T07:56:56+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.004688s ]
[ 2015-01-16T07:56:56+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.005505s ]
[ 2015-01-16T07:56:56+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003826s ]
[ 2015-01-16T07:56:56+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.006356s ]
[ 2015-01-16T07:56:56+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.021005s ]
[ 2015-01-16T07:56:56+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-01-16T07:56:56+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.005780s ]
[ 2015-01-16T07:56:56+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.006014s ]
