[ 2014-11-26T15:25:03+08:00 ] /test/ | INFO: Tag[ app_begin ] --START--
[ 2014-11-26T15:25:03+08:00 ] /test/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.031424s ]
[ 2014-11-26T15:25:03+08:00 ] /test/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.070027s ]
[ 2014-11-26T15:25:03+08:00 ] /test/ | INFO: Tag[ view_template ] --START--
[ 2014-11-26T15:25:03+08:00 ] /test/ | INFO: Run LocationTemplate Behavior [ RunTime:0.012955s ]
[ 2014-11-26T15:25:03+08:00 ] /test/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.013222s ]
[ 2014-11-26T15:25:03+08:00 ] /test/ | INFO: Tag[ view_parse ] --START--
[ 2014-11-26T15:25:03+08:00 ] /test/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 14 行.
[ 2014-11-26T15:25:03+08:00 ] /test/ | INFO: Run ParseTemplate Behavior [ RunTime:0.297929s ]
[ 2014-11-26T15:25:03+08:00 ] /test/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.298153s ]
[ 2014-11-26T15:25:03+08:00 ] /test/ | INFO: Tag[ view_filter ] --START--
[ 2014-11-26T15:25:03+08:00 ] /test/ | INFO: Run ContentReplace Behavior [ RunTime:0.038454s ]
[ 2014-11-26T15:25:03+08:00 ] /test/ | INFO: Run TokenBuild Behavior [ RunTime:0.024474s ]
[ 2014-11-26T15:25:03+08:00 ] /test/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.028657s ]
[ 2014-11-26T15:25:03+08:00 ] /test/ | INFO: Run ShowRuntime Behavior [ RunTime:0.011100s ]
[ 2014-11-26T15:25:03+08:00 ] /test/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.103460s ]
[ 2014-11-26T15:25:03+08:00 ] /test/ | INFO: Tag[ view_end ] --START--
[ 2014-11-26T15:25:03+08:00 ] /test/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.030553s ]
[ 2014-11-26T15:25:03+08:00 ] /test/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.055622s ]
[ 2014-11-26T15:25:07+08:00 ] /test/index.php/Login/index | INFO: Tag[ route_check ] --START--
