[ 2015-05-14T13:21:08+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-05-14T13:21:08+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002474s ]
[ 2015-05-14T13:21:08+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003132s ]
[ 2015-05-14T13:21:08+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-05-14T13:21:08+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.004287s ]
[ 2015-05-14T13:21:08+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.004479s ]
[ 2015-05-14T13:21:08+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-05-14T13:21:08+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 36 行.
[ 2015-05-14T13:21:08+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 37 行.
[ 2015-05-14T13:21:08+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.122819s ]
[ 2015-05-14T13:21:08+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.122943s ]
[ 2015-05-14T13:21:08+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-05-14T13:21:08+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.001972s ]
[ 2015-05-14T13:21:08+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.004479s ]
[ 2015-05-14T13:21:08+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001527s ]
[ 2015-05-14T13:21:08+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001775s ]
[ 2015-05-14T13:21:08+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.010022s ]
[ 2015-05-14T13:21:08+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-05-14T13:21:08+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001734s ]
[ 2015-05-14T13:21:08+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.001821s ]
[ 2015-05-14T15:34:37+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-05-14T15:34:37+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001495s ]
[ 2015-05-14T15:34:37+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001632s ]
[ 2015-05-14T15:34:37+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-05-14T15:34:37+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.001964s ]
[ 2015-05-14T15:34:37+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.002037s ]
[ 2015-05-14T15:34:37+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-05-14T15:34:37+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 36 行.
[ 2015-05-14T15:34:37+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 37 行.
[ 2015-05-14T15:34:37+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.023100s ]
[ 2015-05-14T15:34:37+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.023169s ]
[ 2015-05-14T15:34:37+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-05-14T15:34:37+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.001313s ]
[ 2015-05-14T15:34:37+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.001427s ]
[ 2015-05-14T15:34:37+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001092s ]
[ 2015-05-14T15:34:37+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001333s ]
[ 2015-05-14T15:34:37+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005348s ]
[ 2015-05-14T15:34:37+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-05-14T15:34:37+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001325s ]
[ 2015-05-14T15:34:37+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.001391s ]
[ 2015-05-14T15:35:36+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-05-14T15:35:36+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001408s ]
[ 2015-05-14T15:35:36+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001520s ]
[ 2015-05-14T15:35:36+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-05-14T15:35:36+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.001916s ]
[ 2015-05-14T15:35:36+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.001982s ]
[ 2015-05-14T15:35:36+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-05-14T15:35:36+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 36 行.
[ 2015-05-14T15:35:36+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 37 行.
[ 2015-05-14T15:35:36+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.022418s ]
[ 2015-05-14T15:35:36+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.022485s ]
[ 2015-05-14T15:35:36+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-05-14T15:35:36+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.001261s ]
[ 2015-05-14T15:35:36+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.001384s ]
[ 2015-05-14T15:35:36+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001042s ]
[ 2015-05-14T15:35:36+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001393s ]
