[ 2014-12-05T09:14:10+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2014-12-05T09:14:10+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.020085s ]
[ 2014-12-05T09:14:10+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.021301s ]
[ 2014-12-05T09:14:10+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2014-12-05T09:14:10+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.009233s ]
[ 2014-12-05T09:14:10+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.009540s ]
[ 2014-12-05T09:14:10+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2014-12-05T09:14:10+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 14 行.
[ 2014-12-05T09:14:10+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.122331s ]
[ 2014-12-05T09:14:10+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.122600s ]
[ 2014-12-05T09:14:10+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2014-12-05T09:14:10+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.005362s ]
[ 2014-12-05T09:14:10+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.005845s ]
[ 2014-12-05T09:14:10+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.006785s ]
[ 2014-12-05T09:14:10+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.005597s ]
[ 2014-12-05T09:14:10+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.024392s ]
[ 2014-12-05T09:14:10+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2014-12-05T09:14:10+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.140371s ]
[ 2014-12-05T09:14:10+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.140739s ]
[ 2014-12-05T09:18:46+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2014-12-05T09:18:46+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.013903s ]
[ 2014-12-05T09:18:46+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.014327s ]
[ 2014-12-05T09:18:46+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2014-12-05T09:18:46+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.020270s ]
[ 2014-12-05T09:18:46+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.020579s ]
[ 2014-12-05T09:18:46+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2014-12-05T09:18:46+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 14 行.
[ 2014-12-05T09:18:46+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.133263s ]
