[ 2014-12-08T06:25:55+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2014-12-08T06:25:55+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.066678s ]
[ 2014-12-08T06:25:55+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.091120s ]
[ 2014-12-08T06:25:56+08:00 ] /gisproject/ | SQL: SHOW COLUMNS FROM `tb_point` [ RunTime:0.139534s ]
[ 2014-12-08T06:25:56+08:00 ] /gisproject/ | SQL: SELECT COUNT(*) AS tp_count FROM `tb_point` LIMIT 1   [ RunTime:0.040798s ]
[ 2014-12-08T06:25:56+08:00 ] /gisproject/ | SQL: SELECT timestamp,AsText(point),type,name,introduce,attention,score,uri FROM tb_point WHERE AsText(point) in (select AsText(point) FROM tb_point GROUP BY AsText(point) HAVING COUNT(*) = 1) [ RunTime:0.060640s ]
[ 2014-12-08T06:25:56+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2014-12-08T06:25:56+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.085552s ]
[ 2014-12-08T06:25:56+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.085859s ]
[ 2014-12-08T06:25:56+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2014-12-08T06:25:57+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 16 行.
[ 2014-12-08T06:25:57+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.316787s ]
[ 2014-12-08T06:25:57+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.317015s ]
[ 2014-12-08T06:25:57+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2014-12-08T06:25:57+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.029869s ]
[ 2014-12-08T06:25:57+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.005930s ]
[ 2014-12-08T06:25:57+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.004542s ]
[ 2014-12-08T06:25:57+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.005595s ]
[ 2014-12-08T06:25:57+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.046526s ]
[ 2014-12-08T06:25:57+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2014-12-08T06:25:57+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.014587s ]
[ 2014-12-08T06:25:57+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.014853s ]
[ 2014-12-08T17:42:20+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2014-12-08T17:42:20+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.060500s ]
[ 2014-12-08T17:42:20+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.080409s ]
[ 2014-12-08T17:42:20+08:00 ] /gisproject/ | SQL: SHOW COLUMNS FROM `tb_point` [ RunTime:0.137898s ]
[ 2014-12-08T17:42:20+08:00 ] /gisproject/ | SQL: SELECT COUNT(*) AS tp_count FROM `tb_point` LIMIT 1   [ RunTime:0.128319s ]
[ 2014-12-08T17:42:21+08:00 ] /gisproject/ | SQL: SELECT timestamp,AsText(point),type,name,introduce,attention,score,uri FROM tb_point WHERE AsText(point) in (select AsText(point) FROM tb_point GROUP BY AsText(point) HAVING COUNT(*) = 1) [ RunTime:0.111734s ]
[ 2014-12-08T17:42:21+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2014-12-08T17:42:21+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.064985s ]
[ 2014-12-08T17:42:21+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.065216s ]
[ 2014-12-08T17:42:21+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2014-12-08T17:42:21+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 16 行.
[ 2014-12-08T17:42:21+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.221004s ]
[ 2014-12-08T17:42:21+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.221191s ]
[ 2014-12-08T17:42:21+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2014-12-08T17:42:21+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.027931s ]
[ 2014-12-08T17:42:21+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.006001s ]
[ 2014-12-08T17:42:21+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003605s ]
[ 2014-12-08T17:42:21+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.004401s ]
[ 2014-12-08T17:42:21+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.042520s ]
[ 2014-12-08T17:42:21+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2014-12-08T17:42:21+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.010932s ]
[ 2014-12-08T17:42:21+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.011162s ]
[ 2014-12-08T18:28:28+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2014-12-08T18:28:28+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.014470s ]
[ 2014-12-08T18:28:28+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.014838s ]
[ 2014-12-08T18:28:29+08:00 ] /gisproject/ | SQL: SHOW COLUMNS FROM `tb_point` [ RunTime:0.053293s ]
[ 2014-12-08T18:28:29+08:00 ] /gisproject/ | SQL: SELECT COUNT(*) AS tp_count FROM `tb_point` LIMIT 1   [ RunTime:0.001954s ]
[ 2014-12-08T18:28:29+08:00 ] /gisproject/ | SQL: SELECT timestamp,AsText(point),type,name,introduce,attention,score,uri FROM tb_point WHERE AsText(point) in 
	(select AsText(point) FROM tb_point GROUP BY AsText(point) HAVING COUNT(*) != 1) order by AsText(point) ASC  [ RunTime:0.070197s ]
[ 2014-12-08T18:28:29+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2014-12-08T18:28:29+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.008141s ]
[ 2014-12-08T18:28:29+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.008406s ]
[ 2014-12-08T18:28:29+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2014-12-08T18:28:29+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 16 行.
[ 2014-12-08T18:28:29+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.133532s ]
[ 2014-12-08T18:28:29+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.133766s ]
[ 2014-12-08T18:28:29+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2014-12-08T18:28:29+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.005297s ]
[ 2014-12-08T18:28:29+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.007141s ]
[ 2014-12-08T18:28:29+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.004776s ]
[ 2014-12-08T18:28:29+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.004882s ]
[ 2014-12-08T18:28:29+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.022765s ]
[ 2014-12-08T18:28:29+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2014-12-08T18:28:29+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.006370s ]
[ 2014-12-08T18:28:29+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.006592s ]
[ 2014-12-08T18:29:22+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2014-12-08T18:29:22+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.005672s ]
[ 2014-12-08T18:29:22+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.006033s ]
[ 2014-12-08T18:29:22+08:00 ] /gisproject/ | SQL: SHOW COLUMNS FROM `tb_point` [ RunTime:0.012679s ]
[ 2014-12-08T18:29:22+08:00 ] /gisproject/ | SQL: SELECT COUNT(*) AS tp_count FROM `tb_point` LIMIT 1   [ RunTime:0.004508s ]
[ 2014-12-08T18:29:22+08:00 ] /gisproject/ | SQL: SELECT timestamp,AsText(point),type,name,introduce,attention,score,uri FROM tb_point WHERE AsText(point) in 
	(select AsText(point) FROM tb_point GROUP BY AsText(point) HAVING COUNT(*) != 1) order by AsText(point) ASC  [ RunTime:0.028191s ]
[ 2014-12-08T18:29:22+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2014-12-08T18:29:22+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.006329s ]
[ 2014-12-08T18:29:22+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.006557s ]
[ 2014-12-08T18:29:22+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2014-12-08T18:29:22+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 16 行.
[ 2014-12-08T18:29:22+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.070585s ]
[ 2014-12-08T18:29:22+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.070969s ]
[ 2014-12-08T18:29:22+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2014-12-08T18:29:22+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.003880s ]
[ 2014-12-08T18:29:22+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.004276s ]
