[ 2014-12-21T20:20:01+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2014-12-21T20:20:01+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.080596s ]
[ 2014-12-21T20:20:01+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.093338s ]
[ 2014-12-21T20:20:03+08:00 ] /gisproject/ | SQL: SHOW COLUMNS FROM `tb_point` [ RunTime:0.316276s ]
[ 2014-12-21T20:20:03+08:00 ] /gisproject/ | SQL: SELECT timestamp,AsText(point),type,name,introduce,attention,score,uri FROM tb_point order by AsText(point),timestamp ASC  [ RunTime:0.121421s ]
[ 2014-12-21T20:20:03+08:00 ] /gisproject/ | NOTIC: [8] Undefined offset:  16 IndexAction.class.php 第 30 行.
[ 2014-12-21T20:20:03+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2014-12-21T20:20:03+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.041856s ]
[ 2014-12-21T20:20:03+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.042134s ]
[ 2014-12-21T20:20:03+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2014-12-21T20:20:03+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 23 行.
[ 2014-12-21T20:20:03+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.197910s ]
[ 2014-12-21T20:20:03+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.198138s ]
[ 2014-12-21T20:20:03+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2014-12-21T20:20:03+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.018733s ]
[ 2014-12-21T20:20:03+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.006139s ]
[ 2014-12-21T20:20:03+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.006102s ]
[ 2014-12-21T20:20:03+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.009753s ]
[ 2014-12-21T20:20:03+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.041370s ]
[ 2014-12-21T20:20:03+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2014-12-21T20:20:03+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.021288s ]
[ 2014-12-21T20:20:03+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.021558s ]
[ 2014-12-21T20:30:07+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2014-12-21T20:30:07+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.004778s ]
[ 2014-12-21T20:30:07+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.005107s ]
[ 2014-12-21T20:30:07+08:00 ] /gisproject/ | SQL: SHOW COLUMNS FROM `tb_point` [ RunTime:0.013558s ]
[ 2014-12-21T20:30:07+08:00 ] /gisproject/ | SQL: SELECT timestamp,AsText(point),type,name,introduce,attention,score,uri FROM tb_point order by AsText(point),timestamp ASC  [ RunTime:0.004867s ]
[ 2014-12-21T20:30:07+08:00 ] /gisproject/ | NOTIC: [8] Undefined offset:  16 IndexAction.class.php 第 30 行.
[ 2014-12-21T20:30:07+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2014-12-21T20:30:07+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.006356s ]
[ 2014-12-21T20:30:07+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.006656s ]
[ 2014-12-21T20:30:07+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2014-12-21T20:30:07+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 23 行.
[ 2014-12-21T20:30:07+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.073957s ]
[ 2014-12-21T20:30:07+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.074159s ]
[ 2014-12-21T20:30:07+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2014-12-21T20:30:07+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.010198s ]
[ 2014-12-21T20:30:07+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.004812s ]
[ 2014-12-21T20:30:07+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003935s ]
[ 2014-12-21T20:30:07+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.004346s ]
[ 2014-12-21T20:30:07+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.024009s ]
[ 2014-12-21T20:30:07+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2014-12-21T20:30:07+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.006030s ]
[ 2014-12-21T20:30:07+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.006270s ]
[ 2014-12-21T20:33:13+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2014-12-21T20:33:13+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.021034s ]
[ 2014-12-21T20:33:13+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.021511s ]
[ 2014-12-21T20:33:13+08:00 ] /gisproject/ | SQL: SHOW COLUMNS FROM `tb_point` [ RunTime:0.028920s ]
[ 2014-12-21T20:33:13+08:00 ] /gisproject/ | SQL: SELECT timestamp,AsText(point),type,name,introduce,attention,score,uri FROM tb_point order by AsText(point),timestamp ASC  [ RunTime:0.026771s ]
[ 2014-12-21T20:33:13+08:00 ] /gisproject/ | NOTIC: [8] Undefined offset:  16 IndexAction.class.php 第 30 行.
[ 2014-12-21T20:33:13+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2014-12-21T20:33:13+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.008394s ]
[ 2014-12-21T20:33:13+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.008657s ]
[ 2014-12-21T20:33:13+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2014-12-21T20:33:13+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 23 行.
[ 2014-12-21T20:33:13+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.107720s ]
[ 2014-12-21T20:33:13+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.107983s ]
[ 2014-12-21T20:33:13+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2014-12-21T20:33:13+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.005518s ]
[ 2014-12-21T20:33:13+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.005574s ]
[ 2014-12-21T20:33:13+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.004348s ]
[ 2014-12-21T20:33:13+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.007252s ]
[ 2014-12-21T20:33:13+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.023375s ]
[ 2014-12-21T20:33:13+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2014-12-21T20:33:13+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.007759s ]
[ 2014-12-21T20:33:13+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.008064s ]
[ 2014-12-21T20:34:10+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2014-12-21T20:34:10+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.006550s ]
[ 2014-12-21T20:34:10+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.006978s ]
[ 2014-12-21T20:34:10+08:00 ] /gisproject/ | SQL: SHOW COLUMNS FROM `tb_point` [ RunTime:0.015631s ]
[ 2014-12-21T20:34:10+08:00 ] /gisproject/ | SQL: SELECT timestamp,AsText(point),type,name,introduce,attention,score,uri FROM tb_point order by AsText(point),timestamp ASC  [ RunTime:0.008130s ]
[ 2014-12-21T20:34:10+08:00 ] /gisproject/ | NOTIC: [8] Undefined offset:  16 IndexAction.class.php 第 30 行.
[ 2014-12-21T20:34:10+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2014-12-21T20:34:10+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.008963s ]
[ 2014-12-21T20:34:10+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.009250s ]
[ 2014-12-21T20:34:10+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2014-12-21T20:34:11+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 23 行.
[ 2014-12-21T20:34:11+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.066942s ]
[ 2014-12-21T20:34:11+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.067174s ]
[ 2014-12-21T20:34:11+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2014-12-21T20:34:11+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.004952s ]
[ 2014-12-21T20:34:11+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.006223s ]
[ 2014-12-21T20:34:11+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.004836s ]
[ 2014-12-21T20:34:11+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.005916s ]
[ 2014-12-21T20:34:11+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.022642s ]
[ 2014-12-21T20:34:11+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2014-12-21T20:34:11+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.005989s ]
[ 2014-12-21T20:34:11+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.006268s ]
[ 2014-12-21T20:34:42+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2014-12-21T20:34:42+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.005681s ]
[ 2014-12-21T20:34:42+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.006035s ]
[ 2014-12-21T20:34:42+08:00 ] /gisproject/ | SQL: SHOW COLUMNS FROM `tb_point` [ RunTime:0.022730s ]
[ 2014-12-21T20:34:42+08:00 ] /gisproject/ | SQL: SELECT timestamp,AsText(point),type,name,introduce,attention,score,uri FROM tb_point order by AsText(point),timestamp ASC  [ RunTime:0.004628s ]
