[ 2015-05-16T09:31:44+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-05-16T09:31:44+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.020237s ]
[ 2015-05-16T09:31:44+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.021105s ]
[ 2015-05-16T09:31:44+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-05-16T09:31:44+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.003837s ]
[ 2015-05-16T09:31:44+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.003979s ]
[ 2015-05-16T09:31:44+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-05-16T09:31:44+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 36 行.
[ 2015-05-16T09:31:44+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 37 行.
[ 2015-05-16T09:31:44+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.119328s ]
[ 2015-05-16T09:31:44+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.119429s ]
[ 2015-05-16T09:31:44+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-05-16T09:31:44+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.002459s ]
[ 2015-05-16T09:31:44+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.002601s ]
[ 2015-05-16T09:31:44+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001917s ]
[ 2015-05-16T09:31:44+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.002756s ]
[ 2015-05-16T09:31:44+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.010015s ]
[ 2015-05-16T09:31:44+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-05-16T09:31:44+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.002436s ]
[ 2015-05-16T09:31:44+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.002531s ]
[ 2015-05-16T13:38:24+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-05-16T13:38:24+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.360815s ]
[ 2015-05-16T13:38:24+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.379646s ]
[ 2015-05-16T13:38:25+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-05-16T13:38:25+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.390076s ]
[ 2015-05-16T13:38:25+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.390247s ]
[ 2015-05-16T13:38:25+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-05-16T13:38:27+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 36 行.
[ 2015-05-16T13:38:27+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 37 行.
[ 2015-05-16T13:38:27+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:1.745968s ]
[ 2015-05-16T13:38:27+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:1.746097s ]
[ 2015-05-16T13:38:27+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-05-16T13:38:27+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.059286s ]
[ 2015-05-16T13:38:27+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.003565s ]
[ 2015-05-16T13:38:27+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.068693s ]
[ 2015-05-16T13:38:27+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.025628s ]
[ 2015-05-16T13:38:27+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.157534s ]
[ 2015-05-16T13:38:27+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-05-16T13:38:27+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.036783s ]
[ 2015-05-16T13:38:27+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.036898s ]
[ 2015-05-16T13:38:39+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-05-16T13:38:39+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001456s ]
