[ 2015-03-11T18:26:49+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-03-11T18:26:49+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.050833s ]
[ 2015-03-11T18:26:49+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.075595s ]
[ 2015-03-11T18:26:49+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-03-11T18:26:49+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.063058s ]
[ 2015-03-11T18:26:49+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.063228s ]
[ 2015-03-11T18:26:49+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-03-11T18:26:49+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 21 行.
[ 2015-03-11T18:26:49+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.205438s ]
[ 2015-03-11T18:26:49+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.205548s ]
[ 2015-03-11T18:26:49+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-03-11T18:26:49+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.009945s ]
[ 2015-03-11T18:26:49+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.003449s ]
[ 2015-03-11T18:26:49+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003076s ]
[ 2015-03-11T18:26:49+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.004442s ]
[ 2015-03-11T18:26:49+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.021194s ]
[ 2015-03-11T18:26:49+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-03-11T18:26:49+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.003469s ]
[ 2015-03-11T18:26:49+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.003567s ]
[ 2015-03-11T18:31:39+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-03-11T18:31:39+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.004707s ]
[ 2015-03-11T18:31:39+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.005107s ]
[ 2015-03-11T18:31:39+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-03-11T18:31:39+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.006646s ]
[ 2015-03-11T18:31:39+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.006882s ]
[ 2015-03-11T18:31:39+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-03-11T18:31:39+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 21 行.
[ 2015-03-11T18:31:39+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.040997s ]
[ 2015-03-11T18:31:39+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.041160s ]
[ 2015-03-11T18:31:39+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-03-11T18:31:39+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.002802s ]
[ 2015-03-11T18:31:39+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.002843s ]
[ 2015-03-11T18:31:39+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003438s ]
[ 2015-03-11T18:31:39+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.003200s ]
[ 2015-03-11T18:31:39+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.013127s ]
[ 2015-03-11T18:31:39+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-03-11T18:31:39+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.003426s ]
[ 2015-03-11T18:31:39+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.003624s ]
[ 2015-03-11T18:33:04+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-03-11T18:33:04+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.004409s ]
[ 2015-03-11T18:33:04+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.004676s ]
[ 2015-03-11T18:33:04+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-03-11T18:33:04+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.004947s ]
[ 2015-03-11T18:33:04+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.005129s ]
[ 2015-03-11T18:33:04+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-03-11T18:33:04+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 21 行.
[ 2015-03-11T18:33:04+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.051855s ]
[ 2015-03-11T18:33:04+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.052008s ]
[ 2015-03-11T18:33:04+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-03-11T18:33:04+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.002601s ]
[ 2015-03-11T18:33:04+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.003025s ]
[ 2015-03-11T18:33:04+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002329s ]
[ 2015-03-11T18:33:04+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.002814s ]
[ 2015-03-11T18:33:04+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.011104s ]
[ 2015-03-11T18:33:04+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-03-11T18:33:04+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.003247s ]
[ 2015-03-11T18:33:04+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.003372s ]
[ 2015-03-11T18:33:35+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-03-11T18:33:35+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001628s ]
[ 2015-03-11T18:33:35+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001844s ]
[ 2015-03-11T18:33:35+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-03-11T18:33:35+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.002701s ]
[ 2015-03-11T18:33:35+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.002859s ]
[ 2015-03-11T18:33:35+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-03-11T18:33:35+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 21 行.
[ 2015-03-11T18:33:35+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.024586s ]
[ 2015-03-11T18:33:35+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.024750s ]
[ 2015-03-11T18:33:35+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-03-11T18:33:35+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.001116s ]
[ 2015-03-11T18:33:35+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.001079s ]
[ 2015-03-11T18:33:35+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000720s ]
[ 2015-03-11T18:33:35+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001314s ]
[ 2015-03-11T18:33:35+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004567s ]
[ 2015-03-11T18:33:35+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-03-11T18:33:35+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001321s ]
[ 2015-03-11T18:33:35+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.001438s ]
[ 2015-03-11T18:50:28+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-03-11T18:50:28+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.005332s ]
[ 2015-03-11T18:50:28+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.005680s ]
[ 2015-03-11T18:50:28+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
