[ 2015-05-19T10:03:38+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-05-19T10:03:39+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.035807s ]
[ 2015-05-19T10:03:39+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.054537s ]
[ 2015-05-19T10:03:39+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-05-19T10:03:39+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.051899s ]
[ 2015-05-19T10:03:39+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.052063s ]
[ 2015-05-19T10:03:39+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-05-19T10:03:39+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 36 行.
[ 2015-05-19T10:03:39+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 37 行.
[ 2015-05-19T10:03:39+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.216546s ]
[ 2015-05-19T10:03:39+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.216650s ]
[ 2015-05-19T10:03:39+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-05-19T10:03:39+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.010177s ]
[ 2015-05-19T10:03:39+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.003004s ]
[ 2015-05-19T10:03:39+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002263s ]
[ 2015-05-19T10:03:39+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.003278s ]
[ 2015-05-19T10:03:39+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.019047s ]
[ 2015-05-19T10:03:39+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-05-19T10:03:39+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.002505s ]
[ 2015-05-19T10:03:39+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.002625s ]
[ 2015-05-19T10:03:47+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-05-19T10:03:47+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002669s ]
[ 2015-05-19T10:03:47+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002833s ]
