[ 2015-01-25T15:42:17+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-01-25T15:42:17+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.023779s ]
[ 2015-01-25T15:42:17+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.024662s ]
[ 2015-01-25T15:42:17+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-01-25T15:42:17+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.023498s ]
[ 2015-01-25T15:42:17+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.023713s ]
[ 2015-01-25T15:42:17+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-01-25T15:42:18+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 20 行.
[ 2015-01-25T15:42:18+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.116985s ]
[ 2015-01-25T15:42:18+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.117152s ]
[ 2015-01-25T15:42:18+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-01-25T15:42:18+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.032127s ]
[ 2015-01-25T15:42:18+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.016859s ]
[ 2015-01-25T15:42:18+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.013574s ]
[ 2015-01-25T15:42:18+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.004811s ]
[ 2015-01-25T15:42:18+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.067858s ]
[ 2015-01-25T15:42:18+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-01-25T15:42:18+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.005122s ]
[ 2015-01-25T15:42:18+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.005295s ]
[ 2015-01-25T15:42:59+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-01-25T15:42:59+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.004208s ]
[ 2015-01-25T15:42:59+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.004473s ]
[ 2015-01-25T15:42:59+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-01-25T15:42:59+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.006647s ]
[ 2015-01-25T15:42:59+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.006857s ]
[ 2015-01-25T15:42:59+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-01-25T15:42:59+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 20 行.
[ 2015-01-25T15:42:59+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.055971s ]
[ 2015-01-25T15:42:59+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.056138s ]
[ 2015-01-25T15:42:59+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-01-25T15:42:59+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.005044s ]
[ 2015-01-25T15:42:59+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.005353s ]
[ 2015-01-25T15:42:59+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.004007s ]
[ 2015-01-25T15:42:59+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.005783s ]
[ 2015-01-25T15:42:59+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.021009s ]
[ 2015-01-25T15:42:59+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-01-25T15:42:59+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.004952s ]
[ 2015-01-25T15:42:59+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.005131s ]
[ 2015-01-25T15:43:35+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
